issue_type_id,bim360_account_id,bim360_project_id,issue_type,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
ef314821-a8b3-4bfc-8686-2e658f77f86b,a4f95080-84fe-4281-8d0a-bd8c885695e0,5cea884f-51d7-415b-a686-e702fe06e262,Warranty,f,System,2019-11-06 10:57:30.16,System,2019-11-06 10:57:30.16,,
2c96a649-0ea6-4c70-9ce3-2da0b5dd999b,a4f95080-84fe-4281-8d0a-bd8c885695e0,5cea884f-51d7-415b-a686-e702fe06e262,Coordination,t,System,2019-11-06 10:57:30.16,System,2019-11-06 10:57:30.16,,
d42bdd45-a7c9-4136-9c2f-9d1528173111,a4f95080-84fe-4281-8d0a-bd8c885695e0,5cea884f-51d7-415b-a686-e702fe06e262,Design,t,System,2019-11-06 10:57:30.16,System,2019-11-06 10:57:30.19,,
cf7c25e4-16aa-40ea-81f5-eb814ab55c60,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Quality,t,System,2018-08-02 08:43:34.314,System,2018-11-08 06:28:35.361,,
16461e2a-e539-4cb5-86f1-956c2a090f94,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Safety,t,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
8b97af43-50fc-408f-9a89-c482c26fadd6,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Punch List,t,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
29018a8e-4fbf-4f73-b0ea-827bfac6d67b,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Commissioning,t,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
aaee40e5-cc19-42bd-a2f9-275a5d1ccffb,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Quality,t,System,2018-08-02 07:55:11.908,System,2018-11-08 06:46:20.752,,
200112fa-0796-43b5-8c42-dd04f387a60a,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Safety,t,System,2018-08-02 07:55:11.908,System,2018-11-08 06:46:20.752,,
1db8ff7e-b716-4c52-8e7e-edb573afb38f,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Punch List,t,System,2018-08-02 07:55:11.908,System,2018-11-08 06:46:20.752,,
3aabe25f-b511-4b67-b49f-e57e1949e8f6,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Commissioning,t,System,2018-08-02 07:55:11.909,System,2018-11-08 06:46:20.752,,
352fe00c-84bc-4b94-9ac9-aefa563317a0,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Work List,f,System,2018-08-02 07:55:11.909,System,2018-11-08 06:46:20.752,,
046ac827-ea8a-44fb-b3ad-e021d80f2d33,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Observation,t,System,2018-08-02 07:55:11.909,System,2018-11-08 06:46:20.752,,
69540d31-3176-4d1f-8ffd-cbad617f1f29,a4f95080-84fe-4281-8d0a-bd8c885695e0,f70b0479-300c-4bdc-9bc0-cf4ab5a37db7,Warranty,f,System,2018-08-02 07:55:11.909,System,2018-11-08 06:46:20.752,,
ae668a44-02c0-4b1d-8e38-492db65dcd50,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Quality,t,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
4d38eaea-de50-41b7-9a52-93bad0985c68,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Safety,t,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
9bafa8f3-378f-4325-bd7a-91d6a655c847,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Punch List,t,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
a4a00a95-a437-4f8a-a604-c4edda7b7c3b,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Work List,f,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
867716e2-b468-467b-9194-cbbc02193569,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Commissioning,t,System,2018-08-02 08:42:01.237,200809251332541,2019-07-31 17:33:14.129,,
8b0eec26-bdca-4a61-9217-eddfe4748b55,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Observation,t,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
3e3a0b00-25c6-4a03-a04d-aa3ea2eda7eb,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Warranty,f,System,2018-08-02 08:42:01.237,System,2018-11-08 05:24:26.86,,
8be02bbb-a822-4e71-97b8-d96212f0a199,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Quality,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
1d251287-4643-4195-b23b-b38d3fd98227,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Safety,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
27b395a3-e874-443b-b849-ecb7e9fcaac7,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Punch List,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
bd4aff94-5654-4a9e-a049-22d9fec506d3,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Commissioning,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
36be21c4-3a63-4db3-96ef-6b2156ca0e38,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Work List,f,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
6766590e-fbe9-4323-b5d8-d427260b5f71,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Observation,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
1b89a755-cb0e-4619-b26a-fc8f7b3d69d0,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Warranty,f,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
127d54e5-f459-4f08-b813-9fae013bfb91,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Coordination,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.067,,
a898da72-e0fe-4933-8e7f-8d7b5822dbb5,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,Design,t,System,2018-11-08 16:02:00.067,System,2018-11-08 16:02:00.075,,
145d166d-05c9-4aa5-8693-c0b02e2972ae,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Quality,t,System,2018-08-02 08:43:21.232,System,2018-11-08 05:11:44.702,,
2634fbab-416a-4fc5-8cb5-295663941a70,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Safety,t,System,2018-08-02 08:43:21.232,System,2018-11-08 05:11:44.702,,
f98df826-f6ca-461f-9f84-43c115e1c1b3,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Punch List,t,System,2018-08-02 08:43:21.232,System,2018-11-08 05:11:44.702,,
eefc3e1c-431e-4bbe-9d48-7ed8252fb786,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Commissioning,t,System,2018-08-02 08:43:21.232,System,2018-11-08 05:11:44.702,,
66822f59-306e-4923-a2a6-33b1d9d34676,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Work List,f,System,2018-08-02 08:43:21.232,System,2018-11-08 05:11:44.702,,
9a6d63e5-1944-475c-89ee-3f7c75ad673d,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Observation,t,System,2018-08-02 08:43:21.233,System,2018-11-08 05:11:44.702,,
b67a5ae5-4f6a-494c-9067-c8b11fe5fd00,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Warranty,f,System,2018-08-02 08:43:21.233,System,2018-11-08 05:11:44.702,,
6e714377-abc3-448f-8c5a-9e71b176ab56,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Work List,f,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
6523ee0e-63e0-4116-a23a-fa691f7244eb,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Observation,t,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
24eacb64-9b6f-4163-b282-45b8baa14ed5,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Warranty,f,System,2018-08-02 08:43:34.315,System,2018-11-08 06:28:35.361,,
94900102-bc12-42e4-9293-7210f2fb4209,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Safety,t,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
1c5b08a9-5802-4cb2-b831-3895916c9bc0,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Quality,t,System,2018-08-02 08:46:28.248,System,2018-11-08 08:03:28.749,,
94d802de-db89-4a30-b51c-0e3592806d81,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Safety,t,System,2018-08-02 08:46:28.248,System,2018-11-08 08:03:28.749,,
dadc4069-b930-4bf5-9450-38889cf50ecc,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Punch List,t,System,2018-08-02 08:46:28.248,System,2018-11-08 08:03:28.749,,
6edd634b-5e95-4bc9-a786-928a57d5324e,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Commissioning,t,System,2018-08-02 08:46:28.248,System,2018-11-08 08:03:28.749,,
3dba116f-9830-4335-8f81-e277ebe05b49,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Work List,f,System,2018-08-02 08:46:28.249,System,2018-11-08 08:03:28.749,,
687f9d1f-f861-434b-87c7-bff6c8e8f25d,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Quality,t,System,2018-08-02 08:46:28.384,System,2018-11-08 07:05:24.342,,
2188fefe-7f71-41eb-9b28-38c93364a02e,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Safety,t,System,2018-08-02 08:46:28.384,System,2018-11-08 07:05:24.342,,
3f2e3ee9-ca9f-4b9e-87fe-a0884b5fe661,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Punch List,t,System,2018-08-02 08:46:28.385,System,2018-11-08 07:05:24.342,,
8081bc5f-588b-471c-805f-09ad5594fc9d,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Commissioning,t,System,2018-08-02 08:46:28.385,System,2018-11-08 07:05:24.342,,
f97e5cae-3496-4881-84cf-911070b9364b,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Work List,f,System,2018-08-02 08:46:28.385,System,2018-11-08 07:05:24.342,,
100d5d07-559d-41fb-9b18-d33f85b1f151,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Observation,t,System,2018-08-02 08:46:28.385,System,2018-11-08 07:05:24.342,,
48dac081-d083-4b5d-b036-4c214ad7e495,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Quality,t,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
6612a42a-00d0-412c-8558-ad8243356615,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Safety,t,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
94af4688-50ef-4427-87ed-4262ec750b83,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Punch List,t,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
caf14f6b-ec6d-4a4a-b8ad-13c8a576b6f9,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Commissioning,t,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
cf7567cb-9621-4ec5-b951-41dbbde0361a,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Work List,f,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
b2085d9e-0aca-41b0-bf4f-b3ef47f303fa,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Observation,t,System,2018-08-02 08:21:12.984,System,2018-11-08 07:09:45.835,,
fdfde8bc-367c-4765-a2ff-d5e39ef1bab0,a4f95080-84fe-4281-8d0a-bd8c885695e0,17a1e125-68d0-4302-91f8-e838d7f3f1be,Warranty,f,System,2018-08-02 08:21:12.985,System,2018-11-08 07:09:45.835,,
4ee1ef5a-3ba7-4afe-a5f1-1024d5112114,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Quality,t,System,2018-08-02 08:47:30.397,System,2018-11-08 06:26:24.97,,
7aad94c8-4a14-453d-9799-34c8daa23119,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Safety,t,System,2018-08-02 08:47:30.397,System,2018-11-08 06:26:24.97,,
5d032475-b979-408b-b4cc-34112ce22946,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Punch List,t,System,2018-08-02 08:47:30.397,System,2018-11-08 06:26:24.97,,
926b39d2-42f1-470a-97cb-e30f56287086,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Commissioning,t,System,2018-08-02 08:47:30.398,System,2018-11-08 06:26:24.97,,
ff815fe9-db48-428c-bb7a-089c51f965ec,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Work List,f,System,2018-08-02 08:47:30.398,System,2018-11-08 06:26:24.97,,
a8fee06f-34a9-47a4-9b77-dd94fcb75012,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Observation,t,System,2018-08-02 08:47:30.398,System,2018-11-08 06:26:24.97,,
1239795f-d500-495a-9ab4-aee01bbaa56b,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Warranty,f,System,2018-08-02 08:47:30.398,System,2018-11-08 06:26:24.97,,
0f110202-3b00-4ce6-8b3b-7ec8b0f32f8e,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,Safety,t,System,2018-08-02 08:48:34.918,System,2018-11-08 06:41:33.025,,
27bb16af-705d-4d55-b698-ea6cf0fa24be,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Quality,t,System,2018-08-02 08:53:02.405,System,2018-11-08 05:50:37.935,,
46e69e59-d9fb-4428-9574-f274c5aa2f9f,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Safety,t,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
8e43a63a-68c1-4631-8001-1d8b3dcb8530,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Punch List,t,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
8b0a3292-598b-4c60-8f2d-5da3b641f5fd,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Commissioning,t,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
ce83b46c-6cd8-4238-8fe7-b24179244a96,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Work List,f,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
331ce646-6f1c-4656-86a1-a5e8efa6387c,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Observation,t,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
587afaa9-206c-406f-8a11-9b0721fe1270,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Warranty,f,System,2018-08-02 08:53:02.406,System,2018-11-08 05:50:37.935,,
e99ff0cf-2635-4a0b-b288-18b0d5f62f97,a4f95080-84fe-4281-8d0a-bd8c885695e0,c116a5fa-0569-438d-a346-c2399d52f6ce,Work List,f,System,2018-08-02 08:33:08.267,System,2018-11-08 05:42:34.187,,
352b9912-fc92-43fd-9b39-39099f3ac2b0,a4f95080-84fe-4281-8d0a-bd8c885695e0,c116a5fa-0569-438d-a346-c2399d52f6ce,Observation,t,System,2018-08-02 08:33:08.267,System,2018-11-08 05:42:34.187,,
6b8677cc-8242-4b9a-90b6-102b34c5b6c9,a4f95080-84fe-4281-8d0a-bd8c885695e0,c116a5fa-0569-438d-a346-c2399d52f6ce,Warranty,f,System,2018-08-02 08:33:08.267,System,2018-11-08 05:42:34.187,,
a1160c51-44ed-43a7-b365-d9b235921f1f,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Quality,t,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
092bd3a4-4184-4a97-a9d2-e335edc8d625,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Punch List,t,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
6370eff6-a79b-442f-b7ae-15aaa4787aee,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Commissioning,t,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
b1e05ded-30b6-4957-bd65-12b20bcb4a14,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Work List,f,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
53ca7641-6270-4c58-8af6-24a32681bb59,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Observation,t,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
bd45df43-d6c9-4e94-b444-156771fd94f4,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Warranty,f,System,2018-08-02 08:45:29.63,System,2018-11-08 07:48:06.471,,
e9f29286-ea4b-4b4b-adc9-353b6c40b8f0,a4f95080-84fe-4281-8d0a-bd8c885695e0,53bb25f4-a6f0-4e59-a548-7ff653813b83,Quality,t,System,2018-08-02 09:01:53.583,System,2018-11-08 05:06:40.424,,
f8bf0b3f-91b9-4233-a0ec-2b502a9d4df8,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Quality,t,System,2018-08-02 08:46:00.922,System,2018-11-08 07:48:46.495,,
258d3dd1-6776-41c7-b7f2-fdf51aa41236,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Safety,t,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
2e8a697a-a906-4a71-87c9-7cf791115b12,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Punch List,t,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
1c497f25-cde8-4a91-8218-d611bcd27298,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Commissioning,t,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
64511cdb-d19c-40f9-9979-e3b519505bbe,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Work List,f,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
8fbcf9b9-22d0-44d4-9464-8c5853b14748,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Observation,t,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
50dd8f04-7706-42c5-a5d2-dcdb75ef982d,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,Warranty,f,System,2018-08-02 08:46:00.923,System,2018-11-08 07:48:46.495,,
dbe4da66-094a-42c4-9974-444a90cbae36,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Quality,t,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
12f94490-7614-453f-b193-2c78097e88a2,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Safety,t,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
5e3134eb-3a6a-4075-b3ee-68922e49aea5,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Punch List,t,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
cf91794f-a49a-4b6d-8903-6cf1abc06a77,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Commissioning,t,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
9665b9e3-e8b2-47f5-8697-5a0ccf768eee,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Work List,f,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
cda1e3ee-4d4b-431b-b256-cbbaeb8e07c0,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Observation,t,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
3191e23a-8918-448c-8310-2562eb1661a8,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Warranty,f,System,2018-08-02 09:03:21.059,System,2018-11-08 06:56:31.41,,
9865e641-1294-44d9-9494-3c0e727721ba,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Quality,t,System,2018-08-02 09:03:32.029,System,2018-11-08 05:14:12.671,,
4d27315e-6647-49d8-8425-3e24fb6639dc,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Safety,t,System,2018-08-02 09:03:32.029,System,2018-11-08 05:14:12.671,,
8f71b6ca-b433-4c5c-8024-a7bd5234467d,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Punch List,t,System,2018-08-02 09:03:32.029,System,2018-11-08 05:14:12.671,,
5c835162-c658-49cf-8f52-fd91853e5aab,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Commissioning,t,System,2018-08-02 09:03:32.03,System,2018-11-08 05:14:12.671,,
0488ae1f-6cf7-493a-ab33-4b726a225830,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Work List,f,System,2018-08-02 09:03:32.03,System,2018-11-08 05:14:12.671,,
0a50a97f-64d4-490f-b20d-dfe27e6ebfe9,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Observation,t,System,2018-08-02 09:03:32.03,System,2018-11-08 05:14:12.671,,
1bf8ed48-3985-4ecc-91da-a849dbb0064e,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Warranty,f,System,2018-08-02 09:03:32.03,System,2018-11-08 05:14:12.671,,
b228011b-eef2-44eb-917b-bf7189dff544,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Quality,t,System,2018-08-02 09:06:10.671,System,2018-11-08 05:28:56.415,,
bb1c3321-11c1-4dd1-9346-5ef798663c8a,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Safety,t,System,2018-08-02 09:06:10.671,System,2018-11-08 05:28:56.415,,
a8335f6f-fc0e-4126-990d-ab6eb7972aa6,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Punch List,t,System,2018-08-02 09:06:10.671,System,2018-11-08 05:28:56.415,,
e08a089b-e19a-400d-a471-30091df276db,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Commissioning,t,System,2018-08-02 09:06:10.671,System,2018-11-08 05:28:56.415,,
195038c5-6087-4325-9997-2770d7cb1fa1,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Work List,f,System,2018-08-02 09:06:10.672,System,2018-11-08 05:28:56.415,,
9f59bf50-7982-4748-8c88-487da82d2720,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Observation,t,System,2018-08-02 09:06:10.672,System,2018-11-08 05:28:56.415,,
633f5db2-af9c-49ac-a6dc-83ac4fe3f6fc,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Warranty,f,System,2018-08-02 09:06:10.672,System,2018-11-08 05:28:56.415,,
